timestamp_utc,loop,leg,step,tick,phase,drone_1_x,drone_1_y,drone_1_z,drone_1_target_x,drone_1_target_y,drone_2_x,drone_2_y,drone_2_z,drone_2_target_x,drone_2_target_y,drone_3_x,drone_3_y,drone_3_z,drone_3_target_x,drone_3_target_y,minimum_3d_separation_m,safety_status
2026-07-22T00:59:02.134169+00:00,1,3,5,116,safe_continuous_overlapping_surveillance,-17.421,9.421,12.721,6.0,-14.0,-32.745,-28.241,17.296,18.0,-38.0,33.035,10.986,21.599,-6.0,-30.0,40.92,SAFE
2026-07-22T00:59:03.852823+00:00,1,3,6,117,safe_continuous_overlapping_surveillance,-17.177,9.177,12.748,6.0,-14.0,-32.217,-28.343,17.322,18.0,-38.0,32.628,10.56,21.6,-6.0,-30.0,40.68,SAFE
2026-07-22T00:59:05.785642+00:00,1,3,7,118,safe_continuous_overlapping_surveillance,-16.895,8.895,12.776,6.0,-14.0,-31.605,-28.461,17.347,18.0,-38.0,32.158,10.066,21.599,-6.0,-30.0,40.41,SAFE
2026-07-22T00:59:07.593734+00:00,1,3,8,119,safe_continuous_overlapping_surveillance,-16.576,8.576,12.804,6.0,-14.0,-30.914,-28.593,17.371,18.0,-38.0,31.626,9.508,21.597,-6.0,-30.0,40.1,SAFE
2026-07-22T00:59:09.447497+00:00,1,3,9,120,safe_continuous_overlapping_surveillance,-16.222,8.222,12.832,6.0,-14.0,-30.148,-28.741,17.394,18.0,-38.0,31.037,8.889,21.594,-6.0,-30.0,39.76,SAFE
2026-07-22T00:59:11.034106+00:00,1,3,10,121,safe_continuous_overlapping_surveillance,-15.836,7.836,12.861,6.0,-14.0,-29.311,-28.902,17.416,18.0,-38.0,30.393,8.212,21.589,-6.0,-30.0,39.39,SAFE
2026-07-22T00:59:12.790392+00:00,1,3,11,122,safe_continuous_overlapping_surveillance,-15.418,7.418,12.891,6.0,-14.0,-28.406,-29.076,17.437,18.0,-38.0,29.697,7.482,21.582,-6.0,-30.0,39.0,SAFE
2026-07-22T00:59:16.991008+00:00,1,3,12,123,safe_continuous_overlapping_surveillance,-14.971,6.971,12.92,6.0,-14.0,-27.438,-29.262,17.457,18.0,-38.0,28.952,6.7,21.574,-6.0,-30.0,38.59,SAFE
2026-07-22T00:59:18.994901+00:00,1,3,13,124,safe_continuous_overlapping_surveillance,-14.497,6.497,12.95,6.0,-14.0,-26.41,-29.46,17.476,18.0,-38.0,28.161,5.87,21.564,-6.0,-30.0,38.15,SAFE
2026-07-22T00:59:20.811650+00:00,1,3,14,125,safe_continuous_overlapping_surveillance,-13.997,5.997,12.98,6.0,-14.0,-25.327,-29.668,17.494,18.0,-38.0,27.328,4.995,21.554,-6.0,-30.0,37.69,SAFE
2026-07-22T00:59:22.665930+00:00,1,3,15,126,safe_continuous_overlapping_surveillance,-13.473,5.473,13.01,6.0,-14.0,-24.192,-29.886,17.51,18.0,-38.0,26.455,4.078,21.541,-6.0,-30.0,37.22,SAFE
2026-07-22T00:59:24.449614+00:00,1,3,16,127,safe_continuous_overlapping_surveillance,-12.928,4.928,13.04,6.0,-14.0,-23.01,-30.113,17.525,18.0,-38.0,25.546,3.123,21.528,-6.0,-30.0,36.74,SAFE
2026-07-22T00:59:26.285606+00:00,1,3,17,128,safe_continuous_overlapping_surveillance,-12.362,4.362,13.07,6.0,-14.0,-21.784,-30.349,17.539,18.0,-38.0,24.603,2.133,21.513,-6.0,-30.0,36.24,SAFE
2026-07-22T00:59:28.060049+00:00,1,3,18,129,safe_continuous_overlapping_surveillance,-11.778,3.778,13.1,6.0,-14.0,-20.519,-30.593,17.552,18.0,-38.0,23.63,1.111,21.497,-6.0,-30.0,35.74,SAFE
2026-07-22T00:59:29.845419+00:00,1,3,19,130,safe_continuous_overlapping_surveillance,-11.177,3.177,13.129,6.0,-14.0,-19.217,-30.843,17.563,18.0,-38.0,22.629,0.06,21.479,-6.0,-30.0,34.96,SAFE
2026-07-22T00:59:31.722790+00:00,1,3,20,131,safe_continuous_overlapping_surveillance,-10.562,2.562,13.158,6.0,-14.0,-17.885,-31.099,17.572,18.0,-38.0,21.604,-1.016,21.46,-6.0,-30.0,33.41,SAFE
2026-07-22T00:59:33.440991+00:00,1,3,21,132,safe_continuous_overlapping_surveillance,-9.934,1.934,13.187,6.0,-14.0,-16.524,-31.361,17.581,18.0,-38.0,20.557,-2.115,21.441,-6.0,-30.0,31.85,SAFE
2026-07-22T00:59:37.574251+00:00,1,3,22,133,safe_continuous_overlapping_surveillance,-9.295,1.295,13.215,6.0,-14.0,-15.14,-31.627,17.588,18.0,-38.0,19.492,-3.233,21.42,-6.0,-30.0,30.27,SAFE
2026-07-22T00:59:41.946109+00:00,1,3,23,134,safe_continuous_overlapping_surveillance,-8.647,0.647,13.243,6.0,-14.0,-13.736,-31.897,17.593,18.0,-38.0,18.412,-4.367,21.398,-6.0,-30.0,28.7,SAFE
2026-07-22T00:59:43.844274+00:00,1,3,24,135,safe_continuous_overlapping_surveillance,-7.992,-0.008,13.27,6.0,-14.0,-12.316,-32.17,17.597,18.0,-38.0,17.32,-5.514,21.375,-6.0,-30.0,27.14,SAFE
2026-07-22T00:59:45.653783+00:00,1,3,25,136,safe_continuous_overlapping_surveillance,-7.331,-0.669,13.296,6.0,-14.0,-10.884,-32.445,17.599,18.0,-38.0,16.218,-6.671,21.351,-6.0,-30.0,25.6,SAFE
2026-07-22T00:59:49.789844+00:00,1,3,26,137,safe_continuous_overlapping_surveillance,-6.666,-1.334,13.322,6.0,-14.0,-9.444,-32.722,17.6,18.0,-38.0,15.111,-7.834,21.326,-6.0,-30.0,24.09,SAFE
2026-07-22T00:59:51.555307+00:00,1,3,27,138,safe_continuous_overlapping_surveillance,-6.0,-2.0,13.347,6.0,-14.0,-8.0,-33.0,17.599,18.0,-38.0,14.0,-9.0,21.301,-6.0,-30.0,22.63,SAFE
2026-07-22T00:59:53.701950+00:00,1,3,28,139,safe_continuous_overlapping_surveillance,-5.334,-2.666,13.371,6.0,-14.0,-6.556,-33.278,17.597,18.0,-38.0,12.889,-10.166,21.274,-6.0,-30.0,21.23,SAFE
2026-07-22T00:59:55.514004+00:00,1,3,29,140,safe_continuous_overlapping_surveillance,-4.669,-3.331,13.394,6.0,-14.0,-5.116,-33.555,17.594,18.0,-38.0,11.782,-11.329,21.247,-6.0,-30.0,19.91,SAFE
2026-07-22T00:59:57.161615+00:00,1,3,30,141,safe_continuous_overlapping_surveillance,-4.008,-3.992,13.416,6.0,-14.0,-3.684,-33.83,17.589,18.0,-38.0,10.68,-12.486,21.22,-6.0,-30.0,18.68,SAFE
2026-07-22T00:59:58.820650+00:00,1,3,31,142,safe_continuous_overlapping_surveillance,-3.353,-4.647,13.437,6.0,-14.0,-2.264,-34.103,17.582,18.0,-38.0,9.588,-13.633,21.191,-6.0,-30.0,17.56,SAFE
2026-07-22T01:00:02.709623+00:00,1,3,32,143,safe_continuous_overlapping_surveillance,-2.705,-5.295,13.457,6.0,-14.0,-0.86,-34.373,17.574,18.0,-38.0,8.508,-14.767,21.163,-6.0,-30.0,16.58,SAFE
2026-07-22T01:00:06.801716+00:00,1,3,33,144,safe_continuous_overlapping_surveillance,-2.066,-5.934,13.476,6.0,-14.0,0.524,-34.639,17.564,18.0,-38.0,7.443,-15.885,21.134,-6.0,-30.0,15.75,SAFE
2026-07-22T01:00:08.617625+00:00,1,3,34,145,safe_continuous_overlapping_surveillance,-1.438,-6.562,13.494,6.0,-14.0,1.885,-34.901,17.554,18.0,-38.0,6.396,-16.984,21.104,-6.0,-30.0,15.1,SAFE
2026-07-22T01:00:10.503376+00:00,1,3,35,146,safe_continuous_overlapping_surveillance,-0.823,-7.177,13.51,6.0,-14.0,3.217,-35.157,17.541,18.0,-38.0,5.371,-18.06,21.075,-6.0,-30.0,14.63,SAFE
2026-07-22T01:00:12.319181+00:00,1,3,36,147,safe_continuous_overlapping_surveillance,-0.222,-7.778,13.525,6.0,-14.0,4.519,-35.407,17.528,18.0,-38.0,4.37,-19.111,21.045,-6.0,-30.0,14.36,SAFE
2026-07-22T01:00:14.241622+00:00,1,3,37,148,safe_continuous_overlapping_surveillance,0.362,-8.362,13.539,6.0,-14.0,5.784,-35.651,17.513,18.0,-38.0,3.397,-20.133,21.015,-6.0,-30.0,14.27,SAFE
2026-07-22T01:00:18.160426+00:00,1,3,38,149,safe_continuous_overlapping_surveillance,0.928,-8.928,13.552,6.0,-14.0,7.01,-35.887,17.497,18.0,-38.0,2.454,-21.123,20.985,-6.0,-30.0,14.36,SAFE
2026-07-22T01:00:22.369463+00:00,1,3,39,150,safe_continuous_overlapping_surveillance,1.473,-9.473,13.563,6.0,-14.0,8.192,-36.114,17.479,18.0,-38.0,1.545,-22.078,20.955,-6.0,-30.0,14.61,SAFE
2026-07-22T01:00:24.033219+00:00,1,3,40,151,safe_continuous_overlapping_surveillance,1.997,-9.997,13.572,6.0,-14.0,9.327,-36.332,17.46,18.0,-38.0,0.672,-22.995,20.925,-6.0,-30.0,14.99,SAFE
2026-07-22T01:00:25.843734+00:00,1,3,41,152,safe_continuous_overlapping_surveillance,2.497,-10.497,13.581,6.0,-14.0,10.41,-36.54,17.441,18.0,-38.0,-0.161,-23.87,20.895,-6.0,-30.0,15.47,SAFE
2026-07-22T01:00:27.581713+00:00,1,3,42,153,safe_continuous_overlapping_surveillance,2.971,-10.971,13.588,6.0,-14.0,11.438,-36.738,17.42,18.0,-38.0,-0.952,-24.7,20.866,-6.0,-30.0,16.03,SAFE
2026-07-22T01:00:29.245609+00:00,1,3,43,154,safe_continuous_overlapping_surveillance,3.418,-11.418,13.593,6.0,-14.0,12.406,-36.924,17.398,18.0,-38.0,-1.697,-25.482,20.837,-6.0,-30.0,16.63,SAFE
2026-07-22T01:00:30.957677+00:00,1,3,44,155,safe_continuous_overlapping_surveillance,3.836,-11.836,13.597,6.0,-14.0,13.311,-37.098,17.375,18.0,-38.0,-2.393,-26.212,20.808,-6.0,-30.0,17.25,SAFE
2026-07-22T01:00:32.656779+00:00,1,3,45,156,safe_continuous_overlapping_surveillance,4.222,-12.222,13.599,6.0,-14.0,14.148,-37.259,17.351,18.0,-38.0,-3.037,-26.889,20.78,-6.0,-30.0,17.87,SAFE
2026-07-22T01:00:34.369608+00:00,1,3,46,157,safe_continuous_overlapping_surveillance,4.576,-12.576,13.6,6.0,-14.0,14.914,-37.407,17.326,18.0,-38.0,-3.626,-27.508,20.752,-6.0,-30.0,18.48,SAFE
2026-07-22T01:00:36.174300+00:00,1,3,47,158,safe_continuous_overlapping_surveillance,4.895,-12.895,13.599,6.0,-14.0,15.605,-37.539,17.301,18.0,-38.0,-4.158,-28.066,20.725,-6.0,-30.0,19.05,SAFE
2026-07-22T01:00:37.822268+00:00,1,3,48,159,safe_continuous_overlapping_surveillance,5.177,-13.177,13.597,6.0,-14.0,16.217,-37.657,17.274,18.0,-38.0,-4.628,-28.56,20.699,-6.0,-30.0,19.58,SAFE
2026-07-22T01:00:39.532270+00:00,1,3,49,160,safe_continuous_overlapping_surveillance,5.421,-13.421,13.594,6.0,-14.0,16.745,-37.759,17.247,18.0,-38.0,-5.035,-28.986,20.674,-6.0,-30.0,20.04,SAFE
2026-07-22T01:00:41.191559+00:00,1,3,50,161,safe_continuous_overlapping_surveillance,5.624,-13.624,13.589,6.0,-14.0,17.186,-37.844,17.22,18.0,-38.0,-5.374,-29.343,20.649,-6.0,-30.0,20.44,SAFE
2026-07-22T01:00:42.885608+00:00,1,3,51,162,safe_continuous_overlapping_surveillance,5.786,-13.786,13.582,6.0,-14.0,17.536,-37.911,17.191,18.0,-38.0,-5.643,-29.626,20.625,-6.0,-30.0,20.76,SAFE
2026-07-22T01:00:44.568692+00:00,1,3,52,163,safe_continuous_overlapping_surveillance,5.904,-13.904,13.574,6.0,-14.0,17.791,-37.96,17.163,18.0,-38.0,-5.839,-29.831,20.602,-6.0,-30.0,21.0,SAFE
2026-07-22T01:00:46.259367+00:00,1,3,53,164,safe_continuous_overlapping_surveillance,5.976,-13.976,13.564,6.0,-14.0,17.947,-37.99,17.134,18.0,-38.0,-5.959,-29.957,20.58,-6.0,-30.0,21.14,SAFE
2026-07-22T01:00:48.037610+00:00,1,3,54,165,safe_continuous_overlapping_surveillance,6.0,-14.0,13.554,6.0,-14.0,18.0,-38.0,17.104,18.0,-38.0,-6.0,-30.0,20.559,-6.0,-30.0,21.19,SAFE
2026-07-22T01:00:49.711895+00:00,1,4,0,166,safe_continuous_overlapping_surveillance,6.0,-14.0,13.541,-24.0,-36.0,18.0,-38.0,17.075,42.0,-4.0,-6.0,-30.0,20.539,56.0,-38.0,21.19,SAFE
2026-07-22T01:00:51.411972+00:00,1,4,1,167,safe_continuous_overlapping_surveillance,5.97,-14.022,13.528,-24.0,-36.0,18.024,-37.965,17.045,42.0,-4.0,-5.937,-30.008,20.521,56.0,-38.0,21.12,SAFE
2026-07-22T01:00:53.035667+00:00,1,4,2,168,safe_continuous_overlapping_surveillance,5.88,-14.088,13.513,-24.0,-36.0,18.096,-37.864,17.015,42.0,-4.0,-5.751,-30.032,20.503,56.0,-38.0,20.94,SAFE
2026-07-22T01:00:54.753434+00:00,1,4,3,169,safe_continuous_overlapping_surveillance,5.733,-14.196,13.497,-24.0,-36.0,18.214,-37.697,16.985,42.0,-4.0,-5.447,-30.071,20.487,56.0,-38.0,20.64,SAFE
2026-07-22T01:00:58.872871+00:00,1,4,4,170,safe_continuous_overlapping_surveillance,5.531,-14.344,13.479,-24.0,-36.0,18.376,-37.468,16.955,42.0,-4.0,-5.03,-30.125,20.472,56.0,-38.0,20.24,SAFE
2026-07-22T01:01:00.629345+00:00,1,4,5,171,safe_continuous_overlapping_surveillance,5.276,-14.531,13.46,-24.0,-36.0,18.579,-37.179,16.925,42.0,-4.0,-4.504,-30.193,20.459,56.0,-38.0,19.75,SAFE
2026-07-22T01:01:04.601522+00:00,1,4,6,172,safe_continuous_overlapping_surveillance,4.971,-14.754,13.441,-24.0,-36.0,18.823,-36.834,16.895,42.0,-4.0,-3.874,-30.274,20.446,56.0,-38.0,19.19,SAFE
2026-07-22T01:01:08.580721+00:00,1,4,7,173,safe_continuous_overlapping_surveillance,4.618,-15.013,13.42,-24.0,-36.0,19.105,-36.434,16.866,42.0,-4.0,-3.145,-30.368,20.435,56.0,-38.0,18.58,SAFE
2026-07-22T01:01:10.373192+00:00,1,4,8,174,safe_continuous_overlapping_surveillance,4.22,-15.305,13.398,-24.0,-36.0,19.424,-35.982,16.837,42.0,-4.0,-2.321,-30.475,20.426,56.0,-38.0,17.95,SAFE
2026-07-22T01:01:14.381621+00:00,1,4,9,175,safe_continuous_overlapping_surveillance,3.778,-15.63,13.375,-24.0,-36.0,19.778,-35.481,16.808,42.0,-4.0,-1.407,-30.593,20.418,56.0,-38.0,17.33,SAFE
2026-07-22T01:01:16.249476+00:00,1,4,10,176,safe_continuous_overlapping_surveillance,3.295,-15.984,13.351,-24.0,-36.0,20.164,-34.934,16.78,42.0,-4.0,-0.409,-30.721,20.411,56.0,-38.0,16.76,SAFE
2026-07-22T01:01:17.932425+00:00,1,4,11,177,safe_continuous_overlapping_surveillance,2.773,-16.367,13.326,-24.0,-36.0,20.582,-34.342,16.752,42.0,-4.0,0.67,-30.861,20.406,56.0,-38.0,16.27,SAFE
2026-07-22T01:01:19.664581+00:00,1,4,12,178,safe_continuous_overlapping_surveillance,2.214,-16.776,13.301,-24.0,-36.0,21.029,-33.709,16.725,42.0,-4.0,1.824,-31.01,20.403,56.0,-38.0,15.91,SAFE
2026-07-22T01:01:21.258069+00:00,1,4,13,179,safe_continuous_overlapping_surveillance,1.621,-17.211,13.274,-24.0,-36.0,21.503,-33.037,16.699,42.0,-4.0,3.05,-31.168,20.401,56.0,-38.0,15.74,SAFE
2026-07-22T01:01:23.073662+00:00,1,4,14,180,safe_continuous_overlapping_surveillance,0.996,-17.669,13.247,-24.0,-36.0,22.003,-32.329,16.674,42.0,-4.0,4.341,-31.334,20.4,56.0,-38.0,15.78,SAFE
2026-07-22T01:01:24.815172+00:00,1,4,15,181,safe_continuous_overlapping_surveillance,0.342,-18.15,13.22,-24.0,-36.0,22.527,-31.587,16.649,42.0,-4.0,5.694,-31.509,20.401,56.0,-38.0,16.08,SAFE
2026-07-22T01:01:26.692445+00:00,1,4,16,182,safe_continuous_overlapping_surveillance,-0.34,-18.65,13.191,-24.0,-36.0,23.072,-30.814,16.625,42.0,-4.0,7.104,-31.691,20.403,56.0,-38.0,16.43,SAFE
2026-07-22T01:01:28.425617+00:00,1,4,17,183,safe_continuous_overlapping_surveillance,-1.048,-19.168,13.163,-24.0,-36.0,23.638,-30.013,16.602,42.0,-4.0,8.565,-31.879,20.407,56.0,-38.0,15.66,SAFE
2026-07-22T01:01:30.138400+00:00,1,4,18,184,safe_continuous_overlapping_surveillance,-1.778,-19.704,13.134,-24.0,-36.0,24.222,-29.185,16.58,42.0,-4.0,10.074,-32.074,20.412,56.0,-38.0,14.94,SAFE
2026-07-22T01:01:33.994420+00:00,1,4,19,185,safe_continuous_overlapping_surveillance,-2.528,-20.254,13.104,-24.0,-36.0,24.823,-28.334,16.559,42.0,-4.0,11.625,-32.274,20.419,56.0,-38.0,14.3,SAFE
2026-07-22T01:01:35.719125+00:00,1,4,20,186,safe_continuous_overlapping_surveillance,-3.297,-20.818,13.075,-24.0,-36.0,25.438,-27.463,16.539,42.0,-4.0,13.215,-32.479,20.428,56.0,-38.0,13.77,SAFE
2026-07-22T01:01:37.331557+00:00,1,4,21,187,safe_continuous_overlapping_surveillance,-4.082,-21.394,13.045,-24.0,-36.0,26.066,-26.573,16.521,42.0,-4.0,14.837,-32.689,20.437,56.0,-38.0,13.37,SAFE
2026-07-22T01:01:38.968182+00:00,1,4,22,188,safe_continuous_overlapping_surveillance,-4.881,-21.979,13.015,-24.0,-36.0,26.705,-25.668,16.503,42.0,-4.0,16.487,-32.902,20.448,56.0,-38.0,13.13,SAFE
2026-07-22T01:01:40.721620+00:00,1,4,23,189,safe_continuous_overlapping_surveillance,-5.691,-22.573,12.985,-24.0,-36.0,27.353,-24.75,16.487,42.0,-4.0,18.162,-33.118,20.461,56.0,-38.0,13.05,SAFE
2026-07-22T01:01:44.772809+00:00,1,4,24,190,safe_continuous_overlapping_surveillance,-6.51,-23.174,12.955,-24.0,-36.0,28.008,-23.822,16.472,42.0,-4.0,19.855,-33.336,20.475,56.0,-38.0,13.15,SAFE
2026-07-22T01:01:48.825610+00:00,1,4,25,191,safe_continuous_overlapping_surveillance,-7.336,-23.78,12.925,-24.0,-36.0,28.669,-22.885,16.459,42.0,-4.0,21.562,-33.556,20.49,56.0,-38.0,13.44,SAFE
2026-07-22T01:01:50.568969+00:00,1,4,26,192,safe_continuous_overlapping_surveillance,-8.167,-24.389,12.895,-24.0,-36.0,29.334,-21.944,16.446,42.0,-4.0,23.279,-33.778,20.506,56.0,-38.0,13.9,SAFE
2026-07-22T01:01:52.321698+00:00,1,4,27,193,safe_continuous_overlapping_surveillance,-9.0,-25.0,12.866,-24.0,-36.0,30.0,-21.0,16.435,42.0,-4.0,25.0,-34.0,20.524,56.0,-38.0,14.52,SAFE
2026-07-22T01:01:53.964821+00:00,1,4,28,194,safe_continuous_overlapping_surveillance,-9.833,-25.611,12.837,-24.0,-36.0,30.666,-20.056,16.426,42.0,-4.0,26.721,-34.222,20.543,56.0,-38.0,15.27,SAFE
2026-07-22T01:01:55.745597+00:00,1,4,29,195,safe_continuous_overlapping_surveillance,-10.664,-26.22,12.808,-24.0,-36.0,31.331,-19.115,16.418,42.0,-4.0,28.438,-34.444,20.563,56.0,-38.0,16.14,SAFE
2026-07-22T01:01:59.669765+00:00,1,4,30,196,safe_continuous_overlapping_surveillance,-11.49,-26.826,12.78,-24.0,-36.0,31.992,-18.178,16.411,42.0,-4.0,30.145,-34.664,20.584,56.0,-38.0,17.11,SAFE
2026-07-22T01:02:01.340488+00:00,1,4,31,197,safe_continuous_overlapping_surveillance,-12.309,-27.427,12.752,-24.0,-36.0,32.647,-17.25,16.406,42.0,-4.0,31.838,-34.882,20.606,56.0,-38.0,18.14,SAFE
2026-07-22T01:02:02.942545+00:00,1,4,32,198,safe_continuous_overlapping_surveillance,-13.119,-28.021,12.725,-24.0,-36.0,33.295,-16.332,16.403,42.0,-4.0,33.513,-35.098,20.629,56.0,-38.0,19.24,SAFE
2026-07-22T01:02:06.898764+00:00,1,4,33,199,safe_continuous_overlapping_surveillance,-13.918,-28.606,12.699,-24.0,-36.0,33.934,-15.427,16.401,42.0,-4.0,35.163,-35.311,20.653,56.0,-38.0,20.37,SAFE
2026-07-22T01:02:08.609479+00:00,1,4,34,200,safe_continuous_overlapping_surveillance,-14.703,-29.182,12.674,-24.0,-36.0,34.562,-14.537,16.4,42.0,-4.0,36.785,-35.521,20.678,56.0,-38.0,21.53,SAFE
2026-07-22T01:02:10.389641+00:00,1,4,35,201,safe_continuous_overlapping_surveillance,-15.472,-29.746,12.649,-24.0,-36.0,35.177,-13.666,16.401,42.0,-4.0,38.375,-35.726,20.704,56.0,-38.0,22.7,SAFE
2026-07-22T01:02:12.062240+00:00,1,4,36,202,safe_continuous_overlapping_surveillance,-16.222,-30.296,12.625,-24.0,-36.0,35.778,-12.815,16.403,42.0,-4.0,39.926,-35.926,20.73,56.0,-38.0,23.88,SAFE
2026-07-22T01:02:13.771970+00:00,1,4,37,203,safe_continuous_overlapping_surveillance,-16.952,-30.832,12.602,-24.0,-36.0,36.362,-11.987,16.407,42.0,-4.0,41.435,-36.121,20.757,56.0,-38.0,25.04,SAFE
2026-07-22T01:02:15.478688+00:00,1,4,38,204,safe_continuous_overlapping_surveillance,-17.66,-31.35,12.58,-24.0,-36.0,36.928,-11.186,16.412,42.0,-4.0,42.896,-36.309,20.785,56.0,-38.0,26.19,SAFE
2026-07-22T01:02:17.169018+00:00,1,4,39,205,safe_continuous_overlapping_surveillance,-18.342,-31.85,12.559,-24.0,-36.0,37.473,-10.413,16.419,42.0,-4.0,44.306,-36.491,20.813,56.0,-38.0,27.31,SAFE
2026-07-22T01:02:21.116551+00:00,1,4,40,206,safe_continuous_overlapping_surveillance,-18.996,-32.331,12.539,-24.0,-36.0,37.997,-9.671,16.428,42.0,-4.0,45.659,-36.666,20.842,56.0,-38.0,28.41,SAFE
2026-07-22T01:02:22.772026+00:00,1,4,41,207,safe_continuous_overlapping_surveillance,-19.621,-32.789,12.521,-24.0,-36.0,38.497,-8.963,16.437,42.0,-4.0,46.95,-36.832,20.871,56.0,-38.0,29.46,SAFE
2026-07-22T01:02:24.499459+00:00,1,4,42,208,safe_continuous_overlapping_surveillance,-20.214,-33.224,12.503,-24.0,-36.0,38.971,-8.291,16.448,42.0,-4.0,48.176,-36.99,20.901,56.0,-38.0,30.47,SAFE
2026-07-22T01:02:26.153885+00:00,1,4,43,209,safe_continuous_overlapping_surveillance,-20.773,-33.633,12.487,-24.0,-36.0,39.418,-7.658,16.461,42.0,-4.0,49.33,-37.139,20.93,56.0,-38.0,31.42,SAFE
2026-07-22T01:02:30.180731+00:00,1,4,44,210,safe_continuous_overlapping_surveillance,-21.295,-34.016,12.472,-24.0,-36.0,39.836,-7.066,16.475,42.0,-4.0,50.409,-37.279,20.96,56.0,-38.0,32.32,SAFE
2026-07-22T01:02:31.810965+00:00,1,4,45,211,safe_continuous_overlapping_surveillance,-21.778,-34.37,12.459,-24.0,-36.0,40.222,-6.519,16.49,42.0,-4.0,51.407,-37.407,20.99,56.0,-38.0,33.16,SAFE
2026-07-22T01:02:33.557606+00:00,1,4,46,212,safe_continuous_overlapping_surveillance,-22.22,-34.695,12.446,-24.0,-36.0,40.576,-6.018,16.506,42.0,-4.0,52.321,-37.525,21.02,56.0,-38.0,33.93,SAFE
2026-07-22T01:02:35.221611+00:00,1,4,47,213,safe_continuous_overlapping_surveillance,-22.618,-34.987,12.435,-24.0,-36.0,40.895,-5.566,16.524,42.0,-4.0,53.145,-37.632,21.05,56.0,-38.0,34.62,SAFE
2026-07-22T01:02:36.929842+00:00,1,4,48,214,safe_continuous_overlapping_surveillance,-22.971,-35.246,12.426,-24.0,-36.0,41.177,-5.166,16.543,42.0,-4.0,53.874,-37.726,21.08,56.0,-38.0,35.24,SAFE
2026-07-22T01:02:41.021611+00:00,1,4,49,215,safe_continuous_overlapping_surveillance,-23.276,-35.469,12.418,-24.0,-36.0,41.421,-4.821,16.563,42.0,-4.0,54.504,-37.807,21.11,56.0,-38.0,35.78,SAFE
2026-07-22T01:02:42.639924+00:00,1,4,50,216,safe_continuous_overlapping_surveillance,-23.531,-35.656,12.411,-24.0,-36.0,41.624,-4.532,16.584,42.0,-4.0,55.03,-37.875,21.139,56.0,-38.0,36.22,SAFE
2026-07-22T01:02:44.541446+00:00,1,4,51,217,safe_continuous_overlapping_surveillance,-23.733,-35.804,12.406,-24.0,-36.0,41.786,-4.303,16.606,42.0,-4.0,55.447,-37.929,21.168,56.0,-38.0,36.58,SAFE
2026-07-22T01:02:46.225734+00:00,1,4,52,218,safe_continuous_overlapping_surveillance,-23.88,-35.912,12.403,-24.0,-36.0,41.904,-4.136,16.629,42.0,-4.0,55.751,-37.968,21.196,56.0,-38.0,36.84,SAFE
2026-07-22T01:02:50.256006+00:00,1,4,53,219,safe_continuous_overlapping_surveillance,-23.97,-35.978,12.401,-24.0,-36.0,41.976,-4.035,16.653,42.0,-4.0,55.937,-37.992,21.225,56.0,-38.0,37.0,SAFE
2026-07-22T01:02:51.874638+00:00,1,4,54,220,safe_continuous_overlapping_surveillance,-24.0,-36.0,12.4,-24.0,-36.0,42.0,-4.0,16.678,42.0,-4.0,56.0,-38.0,21.252,56.0,-38.0,37.05,SAFE
2026-07-22T01:02:53.436873+00:00,1,5,0,221,safe_continuous_overlapping_surveillance,-24.0,-36.0,12.401,-56.0,-10.0,42.0,-4.0,16.704,-12.0,14.0,56.0,-38.0,21.279,38.0,-6.0,37.05,SAFE
2026-07-22T01:02:57.428634+00:00,1,5,1,222,safe_continuous_overlapping_surveillance,-24.033,-35.974,12.403,-56.0,-10.0,41.945,-3.982,16.73,-12.0,14.0,55.982,-37.967,21.305,38.0,-6.0,37.05,SAFE
2026-07-22T01:02:59.032715+00:00,1,5,2,223,safe_continuous_overlapping_surveillance,-24.128,-35.896,12.407,-56.0,-10.0,41.783,-3.928,16.757,-12.0,14.0,55.928,-37.872,21.331,38.0,-6.0,37.06,SAFE
2026-07-22T01:03:02.955613+00:00,1,5,3,224,safe_continuous_overlapping_surveillance,-24.285,-35.768,12.412,-56.0,-10.0,41.519,-3.84,16.785,-12.0,14.0,55.84,-37.715,21.355,38.0,-6.0,37.06,SAFE
2026-07-22T01:03:04.709614+00:00,1,5,4,225,safe_continuous_overlapping_surveillance,-24.501,-35.593,12.419,-56.0,-10.0,41.155,-3.718,16.813,-12.0,14.0,55.718,-37.499,21.379,38.0,-6.0,37.07,SAFE
2026-07-22T01:03:06.433452+00:00,1,5,5,226,safe_continuous_overlapping_surveillance,-24.772,-35.373,12.428,-56.0,-10.0,40.697,-3.566,16.842,-12.0,14.0,55.566,-37.228,21.402,38.0,-6.0,37.08,SAFE
2026-07-22T01:03:08.050799+00:00,1,5,6,227,safe_continuous_overlapping_surveillance,-25.097,-35.108,12.437,-56.0,-10.0,40.148,-3.383,16.871,-12.0,14.0,55.383,-36.903,21.424,38.0,-6.0,37.1,SAFE
2026-07-22T01:03:09.839661+00:00,1,5,7,228,safe_continuous_overlapping_surveillance,-25.474,-34.803,12.448,-56.0,-10.0,39.513,-3.171,16.901,-12.0,14.0,55.171,-36.526,21.444,38.0,-6.0,37.13,SAFE
