timestamp_utc,loop,segment,step,drone_1_x,drone_1_y,drone_1_z,drone_2_x,drone_2_y,drone_2_z,drone_3_x,drone_3_y,drone_3_z
2026-07-21T22:44:52.899455+00:00,2,6,46,-24.259,-35.333,12.0,2.667,-34.593,12.0,30.185,-35.037,12.0
2026-07-21T22:44:54.433612+00:00,2,6,47,-24.352,-35.667,12.0,2.333,-35.019,12.0,29.537,-35.407,12.0
2026-07-21T22:44:57.646730+00:00,2,6,48,-24.444,-36.0,12.0,2.0,-35.444,12.0,28.889,-35.778,12.0
2026-07-21T22:45:00.874199+00:00,2,6,49,-24.537,-36.333,12.0,1.667,-35.87,12.0,28.241,-36.148,12.0
2026-07-21T22:45:03.941435+00:00,2,6,50,-24.63,-36.667,12.0,1.333,-36.296,12.0,27.593,-36.519,12.0
2026-07-21T22:45:06.141669+00:00,2,6,51,-24.722,-37.0,12.0,1.0,-36.722,12.0,26.944,-36.889,12.0
2026-07-21T22:45:07.617024+00:00,2,6,52,-24.815,-37.333,12.0,0.667,-37.148,12.0,26.296,-37.259,12.0
2026-07-21T22:45:09.206037+00:00,2,6,53,-24.907,-37.667,12.0,0.333,-37.574,12.0,25.648,-37.63,12.0
2026-07-21T22:45:10.798941+00:00,2,6,54,-25.0,-38.0,12.0,0.0,-38.0,12.0,25.0,-38.0,12.0
2026-07-21T22:45:13.020263+00:00,2,7,0,-25.0,-38.0,12.0,0.0,-38.0,12.0,25.0,-38.0,12.0
2026-07-21T22:45:15.321135+00:00,2,7,1,-25.0,-38.0,11.793,0.0,-38.0,11.793,25.0,-38.0,11.793
2026-07-21T22:45:17.605642+00:00,2,7,2,-25.0,-38.0,11.585,0.0,-38.0,11.585,25.0,-38.0,11.585
2026-07-21T22:45:20.769677+00:00,2,7,3,-25.0,-38.0,11.378,0.0,-38.0,11.378,25.0,-38.0,11.378
2026-07-21T22:45:22.202675+00:00,2,7,4,-25.0,-38.0,11.17,0.0,-38.0,11.17,25.0,-38.0,11.17
2026-07-21T22:45:23.682653+00:00,2,7,5,-25.0,-38.0,10.963,0.0,-38.0,10.963,25.0,-38.0,10.963
2026-07-21T22:45:25.240079+00:00,2,7,6,-25.0,-38.0,10.756,0.0,-38.0,10.756,25.0,-38.0,10.756
2026-07-21T22:45:27.617772+00:00,2,7,7,-25.0,-38.0,10.548,0.0,-38.0,10.548,25.0,-38.0,10.548
2026-07-21T22:45:29.118737+00:00,2,7,8,-25.0,-38.0,10.341,0.0,-38.0,10.341,25.0,-38.0,10.341
2026-07-21T22:45:31.361034+00:00,2,7,9,-25.0,-38.0,10.133,0.0,-38.0,10.133,25.0,-38.0,10.133
2026-07-21T22:45:34.398671+00:00,2,7,10,-25.0,-38.0,9.926,0.0,-38.0,9.926,25.0,-38.0,9.926
2026-07-21T22:45:36.589605+00:00,2,7,11,-25.0,-38.0,9.719,0.0,-38.0,9.719,25.0,-38.0,9.719
2026-07-21T22:45:39.858551+00:00,2,7,12,-25.0,-38.0,9.511,0.0,-38.0,9.511,25.0,-38.0,9.511
2026-07-21T22:45:42.069554+00:00,2,7,13,-25.0,-38.0,9.304,0.0,-38.0,9.304,25.0,-38.0,9.304
2026-07-21T22:45:46.168777+00:00,2,7,14,-25.0,-38.0,9.096,0.0,-38.0,9.096,25.0,-38.0,9.096
2026-07-21T22:45:48.523580+00:00,2,7,15,-25.0,-38.0,8.889,0.0,-38.0,8.889,25.0,-38.0,8.889
2026-07-21T22:45:49.978135+00:00,2,7,16,-25.0,-38.0,8.681,0.0,-38.0,8.681,25.0,-38.0,8.681
2026-07-21T22:45:52.288167+00:00,2,7,17,-25.0,-38.0,8.474,0.0,-38.0,8.474,25.0,-38.0,8.474
2026-07-21T22:45:54.437646+00:00,2,7,18,-25.0,-38.0,8.267,0.0,-38.0,8.267,25.0,-38.0,8.267
2026-07-21T22:45:56.696730+00:00,2,7,19,-25.0,-38.0,8.059,0.0,-38.0,8.059,25.0,-38.0,8.059
2026-07-21T22:45:58.257617+00:00,2,7,20,-25.0,-38.0,7.852,0.0,-38.0,7.852,25.0,-38.0,7.852
2026-07-21T22:45:59.927041+00:00,2,7,21,-25.0,-38.0,7.644,0.0,-38.0,7.644,25.0,-38.0,7.644
2026-07-21T22:46:03.135804+00:00,2,7,22,-25.0,-38.0,7.437,0.0,-38.0,7.437,25.0,-38.0,7.437
2026-07-21T22:46:06.358555+00:00,2,7,23,-25.0,-38.0,7.23,0.0,-38.0,7.23,25.0,-38.0,7.23
2026-07-21T22:46:08.616657+00:00,2,7,24,-25.0,-38.0,7.022,0.0,-38.0,7.022,25.0,-38.0,7.022
2026-07-21T22:46:10.938740+00:00,2,7,25,-25.0,-38.0,6.815,0.0,-38.0,6.815,25.0,-38.0,6.815
2026-07-21T22:46:12.476066+00:00,2,7,26,-25.0,-38.0,6.607,0.0,-38.0,6.607,25.0,-38.0,6.607
2026-07-21T22:46:14.770210+00:00,2,7,27,-25.0,-38.0,6.4,0.0,-38.0,6.4,25.0,-38.0,6.4
2026-07-21T22:46:16.256414+00:00,2,7,28,-25.0,-38.0,6.193,0.0,-38.0,6.193,25.0,-38.0,6.193
2026-07-21T22:46:17.745596+00:00,2,7,29,-25.0,-38.0,5.985,0.0,-38.0,5.985,25.0,-38.0,5.985
2026-07-21T22:46:19.212417+00:00,2,7,30,-25.0,-38.0,5.778,0.0,-38.0,5.778,25.0,-38.0,5.778
2026-07-21T22:46:22.376418+00:00,2,7,31,-25.0,-38.0,5.57,0.0,-38.0,5.57,25.0,-38.0,5.57
2026-07-21T22:46:23.841611+00:00,2,7,32,-25.0,-38.0,5.363,0.0,-38.0,5.363,25.0,-38.0,5.363
2026-07-21T22:46:25.498497+00:00,2,7,33,-25.0,-38.0,5.156,0.0,-38.0,5.156,25.0,-38.0,5.156
2026-07-21T22:46:27.022276+00:00,2,7,34,-25.0,-38.0,4.948,0.0,-38.0,4.948,25.0,-38.0,4.948
2026-07-21T22:46:28.497809+00:00,2,7,35,-25.0,-38.0,4.741,0.0,-38.0,4.741,25.0,-38.0,4.741
2026-07-21T22:46:30.845214+00:00,2,7,36,-25.0,-38.0,4.533,0.0,-38.0,4.533,25.0,-38.0,4.533
2026-07-21T22:46:32.399583+00:00,2,7,37,-25.0,-38.0,4.326,0.0,-38.0,4.326,25.0,-38.0,4.326
2026-07-21T22:46:34.814398+00:00,2,7,38,-25.0,-38.0,4.119,0.0,-38.0,4.119,25.0,-38.0,4.119
2026-07-21T22:46:36.967654+00:00,2,7,39,-25.0,-38.0,3.911,0.0,-38.0,3.911,25.0,-38.0,3.911
2026-07-21T22:46:39.363884+00:00,2,7,40,-25.0,-38.0,3.704,0.0,-38.0,3.704,25.0,-38.0,3.704
2026-07-21T22:46:40.889627+00:00,2,7,41,-25.0,-38.0,3.496,0.0,-38.0,3.496,25.0,-38.0,3.496
2026-07-21T22:46:43.037598+00:00,2,7,42,-25.0,-38.0,3.289,0.0,-38.0,3.289,25.0,-38.0,3.289
2026-07-21T22:46:45.142977+00:00,2,7,43,-25.0,-38.0,3.081,0.0,-38.0,3.081,25.0,-38.0,3.081
2026-07-21T22:46:47.409557+00:00,2,7,44,-25.0,-38.0,2.874,0.0,-38.0,2.874,25.0,-38.0,2.874
2026-07-21T22:46:50.593652+00:00,2,7,45,-25.0,-38.0,2.667,0.0,-38.0,2.667,25.0,-38.0,2.667
2026-07-21T22:46:52.794877+00:00,2,7,46,-25.0,-38.0,2.459,0.0,-38.0,2.459,25.0,-38.0,2.459
2026-07-21T22:46:55.908874+00:00,2,7,47,-25.0,-38.0,2.252,0.0,-38.0,2.252,25.0,-38.0,2.252
2026-07-21T22:46:57.582705+00:00,2,7,48,-25.0,-38.0,2.044,0.0,-38.0,2.044,25.0,-38.0,2.044
2026-07-21T22:46:59.014898+00:00,2,7,49,-25.0,-38.0,1.837,0.0,-38.0,1.837,25.0,-38.0,1.837
2026-07-21T22:47:00.595145+00:00,2,7,50,-25.0,-38.0,1.63,0.0,-38.0,1.63,25.0,-38.0,1.63
2026-07-21T22:47:02.093625+00:00,2,7,51,-25.0,-38.0,1.422,0.0,-38.0,1.422,25.0,-38.0,1.422
2026-07-21T22:47:04.440953+00:00,2,7,52,-25.0,-38.0,1.215,0.0,-38.0,1.215,25.0,-38.0,1.215
2026-07-21T22:47:05.868388+00:00,2,7,53,-25.0,-38.0,1.007,0.0,-38.0,1.007,25.0,-38.0,1.007
2026-07-21T22:47:07.297598+00:00,2,7,54,-25.0,-38.0,0.8,0.0,-38.0,0.8,25.0,-38.0,0.8
