timestamp_utc,tick,phase,drone_1_x,drone_1_y,drone_1_z,drone_1_target_x,drone_1_target_y,drone_1_visited_points,drone_2_x,drone_2_y,drone_2_z,drone_2_target_x,drone_2_target_y,drone_2_visited_points,drone_3_x,drone_3_y,drone_3_z,drone_3_target_x,drone_3_target_y,drone_3_visited_points,minimum_3d_separation_m,safety_status
2026-07-22T00:34:18.606877+00:00,1,randomized_autonomous_surveillance,-30.131,-36.92,1.374,-34.0,-5.0,0,0.322,-37.194,1.386,12.0,-8.0,0,30.452,-37.02,1.724,42.0,-12.0,0,30.13,SAFE
2026-07-22T00:34:20.402201+00:00,2,randomized_autonomous_surveillance,-30.262,-35.841,1.748,-34.0,-5.0,0,0.645,-36.388,1.772,12.0,-8.0,0,30.905,-36.04,2.449,42.0,-12.0,0,30.27,SAFE
2026-07-22T00:34:22.217600+00:00,3,randomized_autonomous_surveillance,-30.393,-34.761,2.121,-34.0,-5.0,0,0.967,-35.582,2.157,12.0,-8.0,0,31.357,-35.06,3.173,42.0,-12.0,0,30.41,SAFE
2026-07-22T00:34:23.921616+00:00,4,randomized_autonomous_surveillance,-30.523,-33.681,2.495,-34.0,-5.0,0,1.29,-34.776,2.543,12.0,-8.0,0,31.81,-34.079,3.897,42.0,-12.0,0,30.56,SAFE
2026-07-22T00:34:25.469231+00:00,5,randomized_autonomous_surveillance,-30.654,-32.602,2.869,-34.0,-5.0,0,1.612,-33.97,2.929,12.0,-8.0,0,32.262,-33.099,4.622,42.0,-12.0,0,30.71,SAFE
2026-07-22T00:34:27.236296+00:00,6,randomized_autonomous_surveillance,-30.785,-31.522,3.243,-34.0,-5.0,0,1.935,-33.164,3.315,12.0,-8.0,0,32.714,-32.119,5.346,42.0,-12.0,0,30.86,SAFE
2026-07-22T00:34:31.547301+00:00,7,randomized_autonomous_surveillance,-30.916,-30.442,3.616,-34.0,-5.0,0,2.257,-32.358,3.7,12.0,-8.0,0,33.167,-31.139,6.07,42.0,-12.0,0,31.02,SAFE
2026-07-22T00:34:33.249668+00:00,8,randomized_autonomous_surveillance,-31.047,-29.363,3.99,-34.0,-5.0,0,2.579,-31.552,4.086,12.0,-8.0,0,33.619,-30.159,6.795,42.0,-12.0,0,31.19,SAFE
2026-07-22T00:34:37.696465+00:00,9,randomized_autonomous_surveillance,-31.178,-28.283,4.364,-34.0,-5.0,0,2.902,-30.746,4.472,12.0,-8.0,0,34.071,-29.179,7.519,42.0,-12.0,0,31.36,SAFE
2026-07-22T00:34:39.317600+00:00,10,randomized_autonomous_surveillance,-31.309,-27.203,4.738,-34.0,-5.0,0,3.224,-29.939,4.858,12.0,-8.0,0,34.524,-28.198,8.243,42.0,-12.0,0,31.53,SAFE
2026-07-22T00:34:41.024082+00:00,11,randomized_autonomous_surveillance,-31.44,-26.124,5.111,-34.0,-5.0,0,3.547,-29.133,5.244,12.0,-8.0,0,34.976,-27.218,8.968,42.0,-12.0,0,31.71,SAFE
2026-07-22T00:34:45.492227+00:00,12,randomized_autonomous_surveillance,-31.57,-25.044,5.485,-34.0,-5.0,0,3.869,-28.327,5.629,12.0,-8.0,0,35.429,-26.238,9.692,42.0,-12.0,0,31.89,SAFE
2026-07-22T00:34:49.971929+00:00,13,randomized_autonomous_surveillance,-31.701,-23.964,5.859,-34.0,-5.0,0,4.191,-27.521,6.015,12.0,-8.0,0,35.881,-25.258,10.416,42.0,-12.0,0,32.07,SAFE
2026-07-22T00:34:54.328348+00:00,14,randomized_autonomous_surveillance,-31.832,-22.885,6.233,-34.0,-5.0,0,4.514,-26.715,6.401,12.0,-8.0,0,36.333,-24.278,11.141,42.0,-12.0,0,32.26,SAFE
2026-07-22T00:34:56.018255+00:00,15,randomized_autonomous_surveillance,-31.963,-21.805,6.606,-34.0,-5.0,0,4.836,-25.909,6.787,12.0,-8.0,0,36.786,-23.298,11.865,42.0,-12.0,0,32.46,SAFE
2026-07-22T00:35:00.497051+00:00,16,randomized_autonomous_surveillance,-32.094,-20.725,6.98,-34.0,-5.0,0,5.159,-25.103,7.172,12.0,-8.0,0,37.238,-22.318,12.589,42.0,-12.0,0,32.65,SAFE
2026-07-22T00:35:04.930245+00:00,17,randomized_autonomous_surveillance,-32.225,-19.646,7.354,-34.0,-5.0,0,5.481,-24.297,7.558,12.0,-8.0,0,37.69,-21.337,13.314,42.0,-12.0,0,32.85,SAFE
2026-07-22T00:35:06.566447+00:00,18,randomized_autonomous_surveillance,-32.356,-18.566,7.728,-34.0,-5.0,0,5.804,-23.491,7.944,12.0,-8.0,0,38.143,-20.357,14.038,42.0,-12.0,0,33.06,SAFE
2026-07-22T00:35:08.499216+00:00,19,randomized_autonomous_surveillance,-32.487,-17.486,8.101,-34.0,-5.0,0,6.126,-22.685,8.33,12.0,-8.0,0,38.595,-19.377,14.762,42.0,-12.0,0,33.27,SAFE
2026-07-22T00:35:10.148927+00:00,20,randomized_autonomous_surveillance,-32.617,-16.407,8.475,-34.0,-5.0,0,6.448,-21.879,8.716,12.0,-8.0,0,39.048,-18.397,15.487,42.0,-12.0,0,33.48,SAFE
2026-07-22T00:35:11.752603+00:00,21,randomized_autonomous_surveillance,-32.748,-15.327,8.849,-34.0,-5.0,0,6.771,-21.073,9.101,12.0,-8.0,0,39.5,-17.417,16.211,42.0,-12.0,0,33.69,SAFE
2026-07-22T00:35:13.495199+00:00,22,randomized_autonomous_surveillance,-32.879,-14.247,9.223,-34.0,-5.0,0,7.093,-20.267,9.487,12.0,-8.0,0,39.952,-16.437,16.935,42.0,-12.0,0,33.91,SAFE
2026-07-22T00:35:15.086092+00:00,23,randomized_autonomous_surveillance,-33.01,-13.168,9.596,-34.0,-5.0,0,7.416,-19.461,9.873,12.0,-8.0,0,40.405,-15.457,17.66,42.0,-12.0,0,34.13,SAFE
2026-07-22T00:35:16.689670+00:00,24,randomized_autonomous_surveillance,-33.141,-12.088,9.97,-34.0,-5.0,0,7.738,-18.655,10.259,12.0,-8.0,0,40.857,-14.476,18.384,42.0,-12.0,0,34.36,SAFE
2026-07-22T00:35:18.164276+00:00,25,randomized_autonomous_surveillance,-33.272,-11.008,10.344,-34.0,-5.0,0,8.061,-17.849,10.644,12.0,-8.0,0,41.309,-13.496,19.108,52.0,-25.0,1,34.58,SAFE
2026-07-22T00:35:19.749623+00:00,26,randomized_autonomous_surveillance,-33.403,-9.929,10.718,-34.0,-5.0,0,8.383,-17.043,11.03,12.0,-8.0,0,42.19,-14.443,19.243,52.0,-25.0,1,34.89,SAFE
2026-07-22T00:35:24.346240+00:00,27,randomized_autonomous_surveillance,-33.533,-8.849,11.092,-34.0,-5.0,0,8.705,-16.237,11.416,12.0,-8.0,0,43.07,-15.391,19.377,52.0,-25.0,1,35.28,SAFE
2026-07-22T00:35:25.967865+00:00,28,randomized_autonomous_surveillance,-33.664,-7.769,11.465,-34.0,-5.0,0,9.028,-15.431,11.802,12.0,-8.0,0,43.95,-16.338,19.512,52.0,-25.0,1,35.77,SAFE
2026-07-22T00:35:27.638492+00:00,29,randomized_autonomous_surveillance,-33.795,-6.69,11.839,-30.0,-15.0,1,9.35,-14.624,12.188,12.0,-8.0,0,44.83,-17.285,19.647,52.0,-25.0,1,36.35,SAFE
2026-07-22T00:35:29.362234+00:00,30,randomized_autonomous_surveillance,-33.32,-7.729,11.711,-30.0,-15.0,1,9.673,-13.818,12.573,12.0,-8.0,0,45.71,-18.232,19.781,52.0,-25.0,1,37.02,SAFE
2026-07-22T00:35:31.000172+00:00,31,randomized_autonomous_surveillance,-32.846,-8.769,11.583,-30.0,-15.0,1,9.995,-13.012,12.959,12.0,-8.0,0,46.591,-19.179,19.916,52.0,-25.0,1,37.76,SAFE
2026-07-22T00:35:32.473097+00:00,32,randomized_autonomous_surveillance,-32.371,-9.808,11.455,-30.0,-15.0,1,10.317,-12.206,13.345,12.0,-8.0,0,47.471,-20.126,20.05,52.0,-25.0,1,38.58,SAFE
2026-07-22T00:35:34.126056+00:00,33,randomized_autonomous_surveillance,-31.896,-10.848,11.327,-30.0,-15.0,1,10.64,-11.4,13.731,12.0,-8.0,0,48.351,-21.074,20.185,52.0,-25.0,1,39.46,SAFE
2026-07-22T00:35:35.776106+00:00,34,randomized_autonomous_surveillance,-31.421,-11.888,11.199,-30.0,-15.0,1,10.962,-10.594,14.116,12.0,-8.0,0,49.231,-22.021,20.32,52.0,-25.0,1,40.42,SAFE
2026-07-22T00:35:37.389733+00:00,35,randomized_autonomous_surveillance,-30.947,-12.927,11.071,-30.0,-15.0,1,11.285,-9.788,14.502,12.0,-8.0,0,50.112,-22.968,20.454,52.0,-25.0,1,41.43,SAFE
2026-07-22T00:35:39.066812+00:00,36,randomized_autonomous_surveillance,-30.472,-13.967,10.943,-54.0,-2.0,2,11.607,-8.982,14.888,-6.0,-5.0,1,50.992,-23.915,20.589,54.0,-10.0,2,42.5,SAFE
2026-07-22T00:35:40.788127+00:00,37,randomized_autonomous_surveillance,-31.495,-13.447,11.021,-54.0,-2.0,2,10.684,-8.773,14.971,-6.0,-5.0,1,51.266,-22.647,20.5,54.0,-10.0,2,42.62,SAFE
2026-07-22T00:35:42.495880+00:00,38,randomized_autonomous_surveillance,-32.517,-12.926,11.099,-54.0,-2.0,2,9.761,-8.565,15.054,-6.0,-5.0,1,51.54,-21.38,20.412,54.0,-10.0,2,42.69,SAFE
2026-07-22T00:35:44.172907+00:00,39,randomized_autonomous_surveillance,-33.54,-12.406,11.177,-54.0,-2.0,2,8.838,-8.356,15.138,-6.0,-5.0,1,51.814,-20.112,20.323,54.0,-10.0,2,42.75,SAFE
2026-07-22T00:35:45.788959+00:00,40,randomized_autonomous_surveillance,-34.563,-11.886,11.255,-54.0,-2.0,2,7.915,-8.147,15.221,-6.0,-5.0,1,52.088,-18.844,20.235,54.0,-10.0,2,42.83,SAFE
2026-07-22T00:35:50.427455+00:00,41,randomized_autonomous_surveillance,-35.585,-11.366,11.332,-54.0,-2.0,2,6.992,-7.938,15.304,-6.0,-5.0,1,52.362,-17.577,20.146,54.0,-10.0,2,42.9,SAFE
2026-07-22T00:35:52.246988+00:00,42,randomized_autonomous_surveillance,-36.608,-10.846,11.41,-54.0,-2.0,2,6.069,-7.73,15.387,-6.0,-5.0,1,52.636,-16.309,20.058,54.0,-10.0,2,42.97,SAFE
2026-07-22T00:35:53.796562+00:00,43,randomized_autonomous_surveillance,-37.631,-10.326,11.488,-54.0,-2.0,2,5.146,-7.521,15.471,-6.0,-5.0,1,52.91,-15.041,19.969,54.0,-10.0,2,43.05,SAFE
2026-07-22T00:35:55.430344+00:00,44,randomized_autonomous_surveillance,-38.653,-9.806,11.566,-54.0,-2.0,2,4.223,-7.312,15.554,-6.0,-5.0,1,53.184,-13.773,19.881,54.0,-10.0,2,43.13,SAFE
2026-07-22T00:35:59.861593+00:00,45,randomized_autonomous_surveillance,-39.676,-9.285,11.644,-54.0,-2.0,2,3.3,-7.103,15.637,-6.0,-5.0,1,53.458,-12.506,19.792,54.0,-10.0,2,43.22,SAFE
2026-07-22T00:36:01.441505+00:00,46,randomized_autonomous_surveillance,-40.699,-8.765,11.722,-54.0,-2.0,2,2.377,-6.895,15.72,-6.0,-5.0,1,53.732,-11.238,19.703,34.0,-6.0,3,43.3,SAFE
2026-07-22T00:36:03.000287+00:00,47,randomized_autonomous_surveillance,-41.721,-8.245,11.799,-54.0,-2.0,2,1.454,-6.686,15.804,-6.0,-5.0,1,52.476,-10.905,19.67,34.0,-6.0,3,43.39,SAFE
2026-07-22T00:36:07.459059+00:00,48,randomized_autonomous_surveillance,-42.744,-7.725,11.877,-54.0,-2.0,2,0.531,-6.477,15.887,-6.0,-5.0,1,51.22,-10.571,19.636,34.0,-6.0,3,43.48,SAFE
2026-07-22T00:36:08.845608+00:00,49,randomized_autonomous_surveillance,-43.767,-7.205,11.955,-54.0,-2.0,2,-0.392,-6.268,15.97,-6.0,-5.0,1,49.964,-10.238,19.602,34.0,-6.0,3,43.57,SAFE
2026-07-22T00:36:10.465245+00:00,50,randomized_autonomous_surveillance,-44.789,-6.685,12.033,-54.0,-2.0,2,-1.315,-6.06,16.053,-6.0,-5.0,1,48.708,-9.904,19.568,34.0,-6.0,3,43.66,SAFE
2026-07-22T00:36:11.984251+00:00,51,randomized_autonomous_surveillance,-45.812,-6.164,12.111,-54.0,-2.0,2,-2.238,-5.851,16.137,-6.0,-5.0,1,47.452,-9.571,19.535,34.0,-6.0,3,43.76,SAFE
2026-07-22T00:36:13.537592+00:00,52,randomized_autonomous_surveillance,-46.835,-5.644,12.189,-54.0,-2.0,2,-3.161,-5.642,16.22,-6.0,-5.0,1,46.196,-9.237,19.501,34.0,-6.0,3,43.86,SAFE
2026-07-22T00:36:15.155667+00:00,53,randomized_autonomous_surveillance,-47.857,-5.124,12.266,-54.0,-2.0,2,-4.084,-5.433,16.303,-6.0,-5.0,1,44.94,-8.904,19.467,34.0,-6.0,3,43.96,SAFE
2026-07-22T00:36:16.752370+00:00,54,randomized_autonomous_surveillance,-48.88,-4.604,12.344,-54.0,-2.0,2,-5.007,-5.224,16.386,20.0,-34.0,2,43.684,-8.571,19.433,34.0,-6.0,3,44.06,SAFE
2026-07-22T00:36:18.336175+00:00,55,randomized_autonomous_surveillance,-49.903,-4.084,12.422,-54.0,-2.0,2,-4.384,-5.941,16.404,20.0,-34.0,2,42.428,-8.237,19.4,34.0,-6.0,3,45.73,SAFE
2026-07-22T00:36:19.874876+00:00,56,randomized_autonomous_surveillance,-50.926,-3.564,12.5,-54.0,-2.0,2,-3.761,-6.658,16.422,20.0,-34.0,2,41.172,-7.904,19.366,34.0,-6.0,3,45.05,SAFE
2026-07-22T00:36:21.468565+00:00,57,randomized_autonomous_surveillance,-51.948,-3.044,12.578,-54.0,-2.0,2,-3.138,-7.375,16.44,20.0,-34.0,2,39.916,-7.57,19.332,34.0,-6.0,3,43.15,SAFE
2026-07-22T00:36:23.065428+00:00,58,randomized_autonomous_surveillance,-52.971,-2.523,12.656,-26.0,-28.0,3,-2.515,-8.092,16.457,20.0,-34.0,2,38.66,-7.237,19.298,34.0,-6.0,3,41.28,SAFE
2026-07-22T00:36:24.661600+00:00,59,randomized_autonomous_surveillance,-52.135,-3.313,12.623,-26.0,-28.0,3,-1.892,-8.809,16.475,20.0,-34.0,2,37.404,-6.903,19.264,34.0,-6.0,3,39.44,SAFE
2026-07-22T00:36:26.290396+00:00,60,randomized_autonomous_surveillance,-51.3,-4.102,12.591,-26.0,-28.0,3,-1.269,-9.526,16.493,20.0,-34.0,2,36.148,-6.57,19.231,34.0,-6.0,3,37.63,SAFE
2026-07-22T00:36:27.810221+00:00,61,randomized_autonomous_surveillance,-50.464,-4.892,12.558,-26.0,-28.0,3,-0.646,-10.243,16.51,20.0,-34.0,2,34.891,-6.237,19.197,32.0,7.0,4,35.86,SAFE
2026-07-22T00:36:29.505602+00:00,62,randomized_autonomous_surveillance,-49.628,-5.681,12.526,-26.0,-28.0,3,-0.023,-10.96,16.528,20.0,-34.0,2,34.614,-4.967,19.18,32.0,7.0,4,35.25,SAFE
2026-07-22T00:36:31.040977+00:00,63,randomized_autonomous_surveillance,-48.793,-6.47,12.493,-26.0,-28.0,3,0.6,-11.677,16.546,20.0,-34.0,2,34.337,-3.697,19.164,32.0,7.0,4,34.77,SAFE
2026-07-22T00:36:32.688150+00:00,64,randomized_autonomous_surveillance,-47.957,-7.26,12.461,-26.0,-28.0,3,1.223,-12.394,16.564,20.0,-34.0,2,34.059,-2.427,19.147,32.0,7.0,4,34.41,SAFE
2026-07-22T00:36:37.041703+00:00,65,randomized_autonomous_surveillance,-47.121,-8.049,12.428,-26.0,-28.0,3,1.846,-13.111,16.581,20.0,-34.0,2,33.782,-1.157,19.13,32.0,7.0,4,34.19,SAFE
2026-07-22T00:36:38.630312+00:00,66,randomized_autonomous_surveillance,-46.286,-8.838,12.396,-26.0,-28.0,3,2.469,-13.828,16.599,20.0,-34.0,2,33.504,0.113,19.114,32.0,7.0,4,34.12,SAFE
2026-07-22T00:36:40.321176+00:00,67,randomized_autonomous_surveillance,-45.45,-9.628,12.364,-26.0,-28.0,3,3.092,-14.545,16.617,20.0,-34.0,2,33.227,1.383,19.097,32.0,7.0,4,34.18,SAFE
2026-07-22T00:36:41.905609+00:00,68,randomized_autonomous_surveillance,-44.614,-10.417,12.331,-26.0,-28.0,3,3.715,-15.262,16.634,20.0,-34.0,2,32.95,2.653,19.08,32.0,7.0,4,34.37,SAFE
2026-07-22T00:36:46.323471+00:00,69,randomized_autonomous_surveillance,-43.779,-11.206,12.299,-26.0,-28.0,3,4.338,-15.978,16.652,20.0,-34.0,2,32.672,3.923,19.063,32.0,7.0,4,34.71,SAFE
2026-07-22T00:36:47.881628+00:00,70,randomized_autonomous_surveillance,-42.943,-11.996,12.266,-26.0,-28.0,3,4.961,-16.695,16.67,20.0,-34.0,2,32.395,5.193,19.047,32.0,7.0,4,35.18,SAFE
2026-07-22T00:36:49.520778+00:00,71,randomized_autonomous_surveillance,-42.107,-12.785,12.234,-26.0,-28.0,3,5.584,-17.412,16.687,20.0,-34.0,2,32.117,6.463,19.03,46.0,8.0,5,35.77,SAFE
2026-07-22T00:36:53.865594+00:00,72,randomized_autonomous_surveillance,-41.272,-13.575,12.201,-26.0,-28.0,3,6.208,-18.129,16.705,20.0,-34.0,2,33.409,6.606,19.03,46.0,8.0,5,36.84,SAFE
2026-07-22T00:36:55.407180+00:00,73,randomized_autonomous_surveillance,-40.436,-14.364,12.169,-26.0,-28.0,3,6.831,-18.846,16.723,20.0,-34.0,2,34.702,6.749,19.03,46.0,8.0,5,37.91,SAFE
2026-07-22T00:36:56.943256+00:00,74,randomized_autonomous_surveillance,-39.6,-15.153,12.136,-26.0,-28.0,3,7.454,-19.563,16.741,20.0,-34.0,2,35.994,6.892,19.031,46.0,8.0,5,38.98,SAFE
2026-07-22T00:36:58.541594+00:00,75,randomized_autonomous_surveillance,-38.765,-15.943,12.104,-26.0,-28.0,3,8.077,-20.28,16.758,20.0,-34.0,2,37.286,7.035,19.031,46.0,8.0,5,40.06,SAFE
2026-07-22T00:37:00.021863+00:00,76,randomized_autonomous_surveillance,-37.929,-16.732,12.071,-26.0,-28.0,3,8.7,-20.997,16.776,20.0,-34.0,2,38.578,7.178,19.031,46.0,8.0,5,41.13,SAFE
2026-07-22T00:37:01.548988+00:00,77,randomized_autonomous_surveillance,-37.093,-17.521,12.039,-26.0,-28.0,3,9.323,-21.714,16.794,20.0,-34.0,2,39.87,7.321,19.031,46.0,8.0,5,42.2,SAFE
2026-07-22T00:37:03.157429+00:00,78,randomized_autonomous_surveillance,-36.258,-18.311,12.006,-26.0,-28.0,3,9.946,-22.431,16.811,20.0,-34.0,2,41.162,7.464,19.031,46.0,8.0,5,43.28,SAFE
2026-07-22T00:37:04.740252+00:00,79,randomized_autonomous_surveillance,-35.422,-19.1,11.974,-26.0,-28.0,3,10.569,-23.148,16.829,20.0,-34.0,2,42.454,7.607,19.032,46.0,8.0,5,44.36,SAFE
2026-07-22T00:37:06.249596+00:00,80,randomized_autonomous_surveillance,-34.586,-19.89,11.942,-26.0,-28.0,3,11.192,-23.865,16.847,20.0,-34.0,2,43.746,7.75,19.032,46.0,8.0,5,45.43,SAFE
2026-07-22T00:37:07.914965+00:00,81,randomized_autonomous_surveillance,-33.751,-20.679,11.909,-26.0,-28.0,3,11.815,-24.582,16.864,20.0,-34.0,2,45.038,7.894,19.032,58.0,-34.0,6,46.0,SAFE
2026-07-22T00:37:09.595081+00:00,82,randomized_autonomous_surveillance,-32.915,-21.468,11.877,-26.0,-28.0,3,12.438,-25.299,16.882,20.0,-34.0,2,45.422,6.653,19.085,58.0,-34.0,6,45.79,SAFE
2026-07-22T00:37:11.389603+00:00,83,randomized_autonomous_surveillance,-32.079,-22.258,11.844,-26.0,-28.0,3,13.061,-26.016,16.9,20.0,-34.0,2,45.806,5.412,19.139,58.0,-34.0,6,45.44,SAFE
2026-07-22T00:37:12.941469+00:00,84,randomized_autonomous_surveillance,-31.244,-23.047,11.812,-26.0,-28.0,3,13.684,-26.732,16.918,20.0,-34.0,2,46.19,4.171,19.192,58.0,-34.0,6,44.91,SAFE
2026-07-22T00:37:17.360200+00:00,85,randomized_autonomous_surveillance,-30.408,-23.836,11.779,-26.0,-28.0,3,14.307,-27.449,16.935,20.0,-34.0,2,46.574,2.93,19.245,58.0,-34.0,6,44.38,SAFE
2026-07-22T00:37:24.669285+00:00,86,randomized_autonomous_surveillance,-29.572,-24.626,11.747,-26.0,-28.0,3,14.93,-28.166,16.953,20.0,-34.0,2,46.958,1.689,19.299,58.0,-34.0,6,43.85,SAFE
2026-07-22T00:37:29.137809+00:00,87,randomized_autonomous_surveillance,-28.737,-25.415,11.714,-26.0,-28.0,3,15.553,-28.883,16.971,20.0,-34.0,2,47.342,0.448,19.352,58.0,-34.0,6,43.32,SAFE
2026-07-22T00:37:30.789447+00:00,88,randomized_autonomous_surveillance,-27.901,-26.204,11.682,-26.0,-28.0,3,16.176,-29.6,16.988,20.0,-34.0,2,47.726,-0.793,19.406,58.0,-34.0,6,42.79,SAFE
2026-07-22T00:37:35.273631+00:00,89,randomized_autonomous_surveillance,-27.065,-26.994,11.649,-38.0,-35.0,4,16.799,-30.317,17.006,20.0,-34.0,2,48.11,-2.033,19.459,58.0,-34.0,6,42.26,SAFE
2026-07-22T00:37:36.828077+00:00,90,randomized_autonomous_surveillance,-27.992,-27.673,11.7,-38.0,-35.0,4,17.422,-31.034,17.024,20.0,-34.0,2,48.494,-3.274,19.512,58.0,-34.0,6,41.74,SAFE
2026-07-22T00:37:38.480153+00:00,91,randomized_autonomous_surveillance,-28.919,-28.351,11.751,-38.0,-35.0,4,18.045,-31.751,17.041,20.0,-34.0,2,48.878,-4.515,19.566,58.0,-34.0,6,41.22,SAFE
2026-07-22T00:37:42.960572+00:00,92,randomized_autonomous_surveillance,-29.846,-29.03,11.802,-38.0,-35.0,4,18.669,-32.468,17.059,20.0,-34.0,2,49.261,-5.756,19.619,58.0,-34.0,6,40.69,SAFE
2026-07-22T00:37:47.388150+00:00,93,randomized_autonomous_surveillance,-30.773,-29.709,11.853,-38.0,-35.0,4,19.292,-33.185,17.077,-12.0,4.0,3,49.645,-6.997,19.672,58.0,-34.0,6,40.17,SAFE
2026-07-22T00:37:49.061186+00:00,94,randomized_autonomous_surveillance,-31.7,-30.387,11.904,-38.0,-35.0,4,18.68,-32.458,17.07,-12.0,4.0,3,50.029,-8.238,19.726,58.0,-34.0,6,39.7,SAFE
2026-07-22T00:37:50.533618+00:00,95,randomized_autonomous_surveillance,-32.627,-31.066,11.954,-38.0,-35.0,4,18.068,-31.731,17.064,-12.0,4.0,3,50.413,-9.479,19.779,58.0,-34.0,6,39.35,SAFE
2026-07-22T00:37:52.065600+00:00,96,randomized_autonomous_surveillance,-33.554,-31.745,12.005,-38.0,-35.0,4,17.457,-31.004,17.057,-12.0,4.0,3,50.797,-10.72,19.833,58.0,-34.0,6,39.13,SAFE
2026-07-22T00:37:53.710098+00:00,97,randomized_autonomous_surveillance,-34.481,-32.423,12.056,-38.0,-35.0,4,16.845,-30.277,17.05,-12.0,4.0,3,51.181,-11.96,19.886,58.0,-34.0,6,39.02,SAFE
2026-07-22T00:37:55.384970+00:00,98,randomized_autonomous_surveillance,-35.408,-33.102,12.107,-38.0,-35.0,4,16.233,-29.551,17.044,-12.0,4.0,3,51.565,-13.201,19.939,58.0,-34.0,6,39.04,SAFE
2026-07-22T00:37:57.072180+00:00,99,randomized_autonomous_surveillance,-36.335,-33.781,12.158,-38.0,-35.0,4,15.622,-28.824,17.037,-12.0,4.0,3,51.949,-14.442,19.993,58.0,-34.0,6,39.18,SAFE
